phase,split,eval_idx,global_step,tokens_seen,loss,attention_type,positional_mode,drop_positions_tokens,hidden_size,n_layers,head_size,seed,acc,f1,mcc
protein,valid_long,17,18000,712655714,2.53125,dual_triangle,rotary,-1,768,12,128,33,0.2273294615110296,0.2273294615110296,0.16961616771932148
protein,train,18,19000,752342024,2.506984375,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,18,19000,752342024,2.4765625,dual_triangle,rotary,-1,768,12,128,33,0.244150043145018,0.244150043145018,0.18836260007711836
protein,valid_long,18,19000,752342024,2.5234375,dual_triangle,rotary,-1,768,12,128,33,0.22726693348968824,0.22726693348968824,0.1698717932333689
protein,train,19,20000,791883035,2.503515625,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,19,20000,791883035,2.484375,dual_triangle,rotary,-1,768,12,128,33,0.24206026058631921,0.24206026058631921,0.1864042526717303
protein,valid_long,19,20000,791883035,2.5234375,dual_triangle,rotary,-1,768,12,128,33,0.228,0.228,0.1711236862817655
protein,train,20,21000,831451734,2.500625,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,20,21000,831451734,2.4765625,dual_triangle,rotary,-1,768,12,128,33,0.2403021641486321,0.2403021641486321,0.184160973591534
protein,valid_long,20,21000,831451734,2.5390625,dual_triangle,rotary,-1,768,12,128,33,0.22646222867994747,0.22646222867994747,0.16871509001466506
protein,train,21,22000,871081432,2.499390625,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,21,22000,871081432,2.46875,dual_triangle,rotary,-1,768,12,128,33,0.2452185443974091,0.2452185443974091,0.19008970896001812
protein,valid_long,21,22000,871081432,2.5234375,dual_triangle,rotary,-1,768,12,128,33,0.2283484486269748,0.2283484486269748,0.17119281751214654
protein,train,22,23000,910665656,2.49775,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,22,23000,910665656,2.4765625,dual_triangle,rotary,-1,768,12,128,33,0.24480334216425514,0.24480334216425514,0.18896683380849294
protein,valid_long,22,23000,910665656,2.515625,dual_triangle,rotary,-1,768,12,128,33,0.231306309160257,0.231306309160257,0.17324857865103807
protein,train,23,24000,950341540,2.492421875,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,23,24000,950341540,2.4609375,dual_triangle,rotary,-1,768,12,128,33,0.24347080770394272,0.24347080770394272,0.1871638627651793
protein,valid_long,23,24000,950341540,2.5234375,dual_triangle,rotary,-1,768,12,128,33,0.2290214238461147,0.2290214238461147,0.1709563731141191
protein,train,24,25000,989869366,2.485125,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,24,25000,989869366,2.4609375,dual_triangle,rotary,-1,768,12,128,33,0.2445029891579694,0.2445029891579694,0.188553318429535
protein,valid_long,24,25000,989869366,2.5234375,dual_triangle,rotary,-1,768,12,128,33,0.2318674314850223,0.2318674314850223,0.1746848088084599
protein,train,25,25256,1000033605,2.48345947265625,dual_triangle,rotary,-1,768,12,128,33,,,
protein,valid_short,25,25256,1000033605,2.4609375,dual_triangle,rotary,-1,768,12,128,33,0.24742787976598749,0.24742787976598749,0.19216784858781785
protein,valid_long,25,25256,1000033605,2.515625,dual_triangle,rotary,-1,768,12,128,33,0.23126250972092963,0.23126250972092963,0.1736354336322451
