phase,split,eval_idx,global_step,tokens_seen,loss,attention_type,positional_mode,drop_positions_tokens,hidden_size,n_layers,head_size,seed,acc,f1,mcc
protein,train,15,16000,633543932,2.51521875,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,15,16000,633543932,2.484375,dual_triangle,rotary,700000000,768,12,128,33,0.24380038779467292,0.24380038779467292,0.18802841978009552
protein,valid_long,15,16000,633543932,2.5390625,dual_triangle,rotary,700000000,768,12,128,33,0.22560167244544158,0.22560167244544158,0.1687477032839112
protein,train,16,17000,673045122,2.511984375,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,16,17000,673045122,2.5,dual_triangle,rotary,700000000,768,12,128,33,0.23595906105198838,0.23595906105198838,0.17898607850774878
protein,valid_long,16,17000,673045122,2.5390625,dual_triangle,rotary,700000000,768,12,128,33,0.2282848240747777,0.2282848240747777,0.17088627373071136
protein,train,17,18000,712655714,2.53925,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,17,18000,712655714,2.5703125,dual_triangle,rotary,700000000,768,12,128,33,0.21443350996719657,0.21443350996719657,0.15526661260986244
protein,valid_long,17,18000,712655714,2.59375,dual_triangle,rotary,700000000,768,12,128,33,0.20316878088542462,0.20316878088542462,0.14267577652198477
protein,train,18,19000,752342024,2.581671875,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,18,19000,752342024,2.546875,dual_triangle,rotary,700000000,768,12,128,33,0.2165372316126085,0.2165372316126085,0.15723324693552027
protein,valid_long,18,19000,752342024,2.59375,dual_triangle,rotary,700000000,768,12,128,33,0.2027812476100645,0.2027812476100645,0.14419148132463355
protein,train,19,20000,791883035,2.56946875,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,19,20000,791883035,2.546875,dual_triangle,rotary,700000000,768,12,128,33,0.22129478827361562,0.22129478827361562,0.162696768113152
protein,valid_long,19,20000,791883035,2.6015625,dual_triangle,rotary,700000000,768,12,128,33,0.20537579617834395,0.20537579617834395,0.14649345683221165
protein,train,20,21000,831451734,2.560578125,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,20,21000,831451734,2.53125,dual_triangle,rotary,700000000,768,12,128,33,0.22570436913025724,0.22570436913025724,0.16750742762326282
protein,valid_long,20,21000,831451734,2.6015625,dual_triangle,rotary,700000000,768,12,128,33,0.2015065193285665,0.2015065193285665,0.1415889086908696
protein,train,21,22000,871081432,2.55596875,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,21,22000,871081432,2.5234375,dual_triangle,rotary,700000000,768,12,128,33,0.22685775488346,0.22685775488346,0.16950462369762898
protein,valid_long,21,22000,871081432,2.59375,dual_triangle,rotary,700000000,768,12,128,33,0.20489760811545807,0.20489760811545807,0.14653598414810512
protein,train,22,23000,910665656,2.5514375,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,22,23000,910665656,2.53125,dual_triangle,rotary,700000000,768,12,128,33,0.22218259629101283,0.22218259629101283,0.16354356969667921
protein,valid_long,22,23000,910665656,2.6015625,dual_triangle,rotary,700000000,768,12,128,33,0.2034035759088663,0.2034035759088663,0.14218162792798048
protein,train,23,24000,950341540,2.543359375,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,23,24000,950341540,2.5078125,dual_triangle,rotary,700000000,768,12,128,33,0.23091660784511445,0.23091660784511445,0.17290324043998617
protein,valid_long,23,24000,950341540,2.625,dual_triangle,rotary,700000000,768,12,128,33,0.19967177242888404,0.19967177242888404,0.13830128206465456
protein,train,24,25000,989869366,2.53503125,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,24,25000,989869366,2.515625,dual_triangle,rotary,700000000,768,12,128,33,0.2279866247846793,0.2279866247846793,0.17004768003828005
protein,valid_long,24,25000,989869366,2.625,dual_triangle,rotary,700000000,768,12,128,33,0.20121096239643085,0.20121096239643085,0.13998515073706277
protein,train,25,25256,1000033605,2.533935546875,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,25,25256,1000033605,2.5234375,dual_triangle,rotary,700000000,768,12,128,33,0.22826306233609037,0.22826306233609037,0.1707176116425143
protein,valid_long,25,25256,1000033605,2.625,dual_triangle,rotary,700000000,768,12,128,33,0.19976032330855825,0.19976032330855825,0.1378745513414037
